"Occurrences","Word","Length","Freq_HAL","Log_Freq_HAL"
"4","wheezed","7","36","3.584"
"4","whereby","7","2,156","7.676"
"4","wherever","8","6,480","8.776"
"4","which","5","980,925","13.796"
"4","whip","4","4,961","8.509"
"4","whipped","7","2,097","7.648"
"4","whistling","9","748","6.617"
"4","whitens","7","0","0.000"
"4","wholesale","9","4,518","8.416"
"4","why're","6","17","2.833"
"4","willful","7","588","6.377"
"4","willfully","9","480","6.174"
"4","Wilson","6","15,546","9.652"
"4","windshield","10","1,386","7.234"
"4","wisecrack","9","32","3.466"
"4","wisecracked","11","2","0.693"
"4","withstood","9","212","5.357"
"4","wives","5","3,405","8.133"
"4","wonders","7","4,983","8.514"
"4","woods","5","9,313","9.139"
"4","wool","4","2,066","7.633"
"4","Woolworth's","11","69","4.234"
"4","working","7","134,669","11.811"
"4","workmen","7","96","4.564"
"4","worktable","9","8","2.079"
"4","worldly","7","1,134","7.034"
"4","worldshaking","12","0","0.000"
"4","wormhole","8","2,001","7.601"
"4","worms","5","5,342","8.583"
"4","worry","5","27,060","10.206"
"4","worshipped","10","959","6.866"
"4","wreaths","7","83","4.419"
"4","wrecking","8","406","6.006"
"4","wrench","6","1,389","7.236"
"4","wrestlings","10","5","1.609"
"4","wrongdoer","9","54","3.989"
"4","yacht","5","1,006","6.914"
"4","Yale","4","4,146","8.330"
"4","yanks","5","1,020","6.928"
"4","yeah","4","50,018","10.820"
"4","year","4","246,566","12.415"
"4","yearling","8","101","4.615"
"4","yeast","5","6,894","8.838"
"4","yoga","4","1,985","7.593"
"4","York's","6","523","6.260"
"4","zone","4","17,300","9.758"
"4","zoom","4","4,920","8.501"
"4","niceties","8","236","5.464"
"4","Nicholas","8","5,134","8.544"
"4","nightly","7","1,507","7.318"
"4","nightmares","10","1,817","7.505"
"4","ninefold","8","35","3.555"
"4","nipple","6","3,998","8.294"
"4","nitwit","6","259","5.557"
"4","nonequivalent","13","2","0.693"
"4","nonfunctional","13","48","3.871"
"4","nonstick","8","91","4.511"
"4","nostrils","8","723","6.583"
"4","noted","5","22,938","10.041"
"4","notices","7","4,382","8.385"
"4","notify","6","4,511","8.414"
"4","novel's","7","99","4.595"
"4","novella","7","277","5.624"
"4","nub","3","321","5.771"
"4","numerator","9","130","4.868"
"4","Oakland","7","4,278","8.361"
"4","objector","8","100","4.605"
"4","obligation","10","5,620","8.634"
"4","observances","11","206","5.328"
"4","observant","9","594","6.387"
"4","obtained","8","20,137","9.910"
"4","obvious","7","37,370","10.529"
"4","occupancy","9","733","6.597"
"4","oceanographer","13","203","5.313"
"4","octane","6","986","6.894"
"4","octaves","7","450","6.109"
"4","odds","4","8,295","9.023"
"4","off","3","312,896","12.654"
"4","offenses","8","1,227","7.112"
"4","offers","6","53,284","10.883"
"4","oilseeds","8","10","2.303"
"4","olive","5","2,952","7.990"
"4","Olympic","7","4,503","8.412"
"4","onsets","6","6","1.792"
"4","opening","7","30,736","10.333"
"4","opposite","8","16,623","9.719"
"4","opposition","10","12,636","9.444"
"4","opted","5","1,306","7.175"
"4","optimistic","10","2,172","7.683"
"4","orthopedic","10","479","6.172"
"4","other","5","897,942","13.708"
"4","Ottawa","6","11,934","9.387"
"4","ouch","4","2,357","7.765"
"4","ours","4","6,847","8.832"
"4","outcrops","8","38","3.638"
"4","outdate","7","17","2.833"
"4","outline","7","5,081","8.533"
"4","outplayed","9","107","4.673"
"4","outputs","7","3,223","8.078"
"4","outrageous","10","3,626","8.196"
"4","outride","7","4","1.386"
"4","outs","4","2,012","7.607"
"4","outspan","7","0","0.000"
"4","outweighed","10","312","5.743"
"4","overactive","10","115","4.745"
"4","overcurious","11","0","0.000"
"4","overhauling","11","56","4.025"
"4","overkill","8","1,714","7.447"
"4","overland","8","711","6.567"
"4","overmaster","10","1","0.000"
"4","overprotective","14","50","3.912"
"4","overran","7","157","5.056"
"4","oversubscribed","14","49","3.892"
"4","overtaxed","9","103","4.635"
"4","overtook","8","194","5.268"
"4","owe","3","4,783","8.473"
"4","owes","4","1,672","7.422"
"4","owns","4","6,599","8.795"
"4","ox","2","1,190","7.082"
"4","oxen's","6","0","0.000"
"4","oxidization","11","17","2.833"
"4","oxidize","7","114","4.736"
"4","pace","4","7,202","8.882"
"4","pacify","6","176","5.170"
"4","packaged","8","3,224","8.078"
"4","packaging","9","5,910","8.684"
"4","pact","4","1,366","7.220"
"4","paddies","7","44","3.784"
"4","padlock","7","415","6.028"
"4","painters","8","503","6.221"
"4","pall","4","160","5.075"
"4","panicky","7","111","4.710"
"4","pansies","7","100","4.605"
"4","pantry","6","213","5.361"
"4","pappy","5","83","4.419"
"4","parabolic","9","270","5.598"
"4","paramount","9","4,799","8.476"
"4","parasites","9","2,590","7.859"
"4","parishes","8","242","5.489"
"4","parried","7","127","4.844"
"4","participated","12","3,676","8.210"
"4","passage","7","8,939","9.098"
"4","passed","6","30,331","10.320"
"4","passenger","9","4,247","8.354"
"4","passengers","10","3,465","8.150"
"4","passive","7","4,596","8.433"
"4","patchwork","9","298","5.697"
"4","paternally","10","8","2.079"
"4","patience","8","5,636","8.637"
"4","pattered","8","4","1.386"
"4","Pavlov","6","424","6.050"
"4","paying","6","26,011","10.166"
"4","peckish","7","21","3.045"
"4","pectoral","8","75","4.317"
"4","peculiar","8","2,956","7.992"
"4","peddle","6","392","5.971"
"4","peeling","7","560","6.328"
"4","peers","5","2,695","7.899"
"4","penal","5","1,244","7.126"
"4","pennants","8","107","4.673"
"4","Pennsylvania","12","11,217","9.325"
"4","pens","4","1,814","7.503"
"4","perceived","9","4,894","8.496"
"4","perfection","10","2,782","7.931"
"4","perforation","11","105","4.654"
"4","permission","10","25,434","10.144"
"4","person","6","167,439","12.028"
"4","personal","8","108,044","11.590"
"4","personalization","15","88","4.477"
"4","persuaders","10","82","4.407"
"4","persuasive","10","952","6.859"
"4","pesticide","9","775","6.653"
"4","petite","6","1,041","6.948"
"4","petroleum","9","3,273","8.093"
"4","phallic","7","362","5.892"
"4","phase","5","16,742","9.726"
"4","philosophize","12","31","3.434"
"4","phobic","6","152","5.024"
"4","phooey","6","114","4.736"
"4","phosphates","10","205","5.323"
"4","photogenic","10","86","4.454"
"4","phrasebook","10","161","5.081"
"4","physicists","10","1,865","7.531"
"4","piano","5","9,273","9.135"
"4","pigeons","7","640","6.461"
"4","piglet","6","846","6.741"
"4","pilgrim's","9","70","4.248"
"4","pilot","5","16,024","9.682"
"4","pimps","5","212","5.357"
"4","pinching","8","569","6.344"
"4","pint","4","1,470","7.293"
"4","pious","5","690","6.537"
"4","piper","5","2,255","7.721"
"4","pixies","6","2,173","7.684"
"4","placement","9","10,692","9.277"
"4","plaintiffs","10","1,613","7.386"
"4","planet","6","26,589","10.188"
"4","plastering","10","58","4.060"
"4","playful","7","1,020","6.928"
"4","playhouse","9","515","6.244"
"4","playpen","7","181","5.198"
"4","plead","5","1,026","6.933"
"4","plexiglas","9","87","4.466"
"4","plots","5","4,086","8.315"
"4","plows","5","154","5.037"
"4","plum","4","825","6.715"
"4","plunderers","10","27","3.296"
"4","pocketbooks","11","127","4.844"
"4","poetry","6","8,869","9.090"
"4","poisonous","9","1,356","7.212"
"4","Poland","6","5,372","8.589"
"4","politeness","10","740","6.607"
"4","politic","7","439","6.084"
"4","polymorphous","12","15","2.708"
"4","polynomial","10","715","6.572"
"4","polysyllabic","12","30","3.401"
"4","pond","4","3,604","8.190"
"4","pooch","5","156","5.050"
"4","poof","4","582","6.366"
"4","poorest","7","918","6.822"
"4","pop's","5","96","4.564"
"4","popgun","6","9","2.197"
"4","porch","5","1,680","7.427"
"4","pore","4","415","6.028"
"4","pores","5","306","5.724"
"4","Portuguese","10","2,660","7.886"
"4","posh","4","313","5.746"
"4","possibilities","13","8,627","9.063"
"4","postgraduate","12","780","6.659"
"4","posts","5","64,803","11.079"
"4","potentials","10","862","6.759"
"4","poverty","7","7,521","8.925"
"4","powderpuff","10","12","2.485"
"4","powerless","9","1,217","7.104"
"4","powerplants","11","92","4.522"
"4","practicality","12","397","5.984"
"4","practice","8","44,294","10.699"
"4","practitioners","13","2,504","7.826"
"4","pranks","6","398","5.986"
"4","prankster","9","176","5.170"
"4","prayed","6","1,168","7.063"
"4","predetermined","13","648","6.474"
"4","predictable","11","2,623","7.872"
"4","predictions","11","4,051","8.307"
"4","predispositions","15","59","4.078"
"4","predominantly","13","1,474","7.296"
"4","predominately","13","380","5.940"
"4","preference","10","11,441","9.345"
"4","prehistorical","13","10","2.303"
"4","prejudged","9","31","3.434"
"4","prelude","7","1,405","7.248"
"4","premise","7","5,281","8.572"
"4","preoccupy","9","41","3.714"
"4","prepay","6","953","6.860"
"4","preponderance","13","304","5.717"
"4","prepositional","13","46","3.829"
"4","presences","9","129","4.860"
"4","Presley","7","1,032","6.939"
"4","prestigious","11","1,756","7.471"
"4","presumptions","12","224","5.412"
"4","pretend","7","7,291","8.894"
"4","previous","8","68,239","11.131"
"4","priced","6","6,806","8.826"
"4","prim","4","218","5.384"
"4","primacy","7","283","5.645"
"4","primarily","9","17,217","9.754"
"4","printmaking","11","26","3.258"
"4","prints","6","7,464","8.918"
"4","prison","6","13,247","9.492"
"4","prisoner","8","4,485","8.408"
"4","processors","10","9,125","9.119"
"4","producer","8","7,676","8.946"
"4","professionalism","15","894","6.796"
"4","progressing","11","711","6.567"
"4","progression","11","2,446","7.802"
"4","prohibitory","11","5","1.609"
"4","projectionist","13","94","4.543"
"4","projector","9","1,376","7.227"
"4","prolongation","12","86","4.454"
"4","prolonging","10","188","5.236"
"4","promotional","11","3,082","8.033"
"4","pronounce","9","2,507","7.827"
"4","pronouns","8","522","6.258"
"4","pronto","6","1,068","6.974"
"4","propagandist","12","259","5.557"
"4","prophetically","13","18","2.890"
"4","prospects","9","3,783","8.238"
"4","prosper","7","1,652","7.410"
"4","protect","7","29,349","10.287"
"4","protects","8","2,932","7.983"
"4","protest","7","9,197","9.127"
"4","prototype","9","5,936","8.689"
"4","providential","12","120","4.787"
"4","provisions","10","6,368","8.759"
"4","provocative","11","1,180","7.073"
"4","provoked","8","1,039","6.946"
"4","prowling","8","117","4.762"
"4","pseudonym","9","1,254","7.134"
"4","psychiatry","10","1,500","7.313"
"4","psychoanalysis","14","271","5.602"
"4","psychotic","9","1,525","7.330"
"4","puffs","5","356","5.875"
"4","punishes","8","272","5.606"
"4","pups","4","975","6.882"
"4","purchases","9","4,675","8.450"
"4","pursuing","8","3,134","8.050"
"4","putter","6","321","5.771"
"4","putty","5","542","6.295"
"4","puzzled","7","2,177","7.686"
"4","quacked","7","24","3.178"
"4","qualification","13","2,037","7.619"
"4","quantity","8","10,343","9.244"
"4","quarterbacks","12","123","4.812"
"4","Quasimodo","9","53","3.970"
"4","queasy","6","201","5.303"
"4","questioning","11","3,532","8.170"
"4","quicksand","9","313","5.746"
"4","quotable","8","154","5.037"
"4","quoting","7","12,069","9.398"
"4","racists","7","1,670","7.421"
"4","racketeer","9","17","2.833"
"4","radical","7","8,075","8.997"
"4","radioactive","11","2,740","7.916"
"4","radiography","11","48","3.871"
"4","ragbag","6","2","0.693"
"4","ragged","6","1,133","7.033"
"4","raid","4","6,762","8.819"
"4","rain","4","17,801","9.787"
"4","raincoats","9","68","4.220"
"4","raindrops","9","116","4.754"
"4","rained","6","610","6.413"
"4","rammed","6","684","6.528"
"4","Randy","5","11,522","9.352"
"4","rap","3","5,295","8.575"
"4","Raphael","7","1,849","7.522"
"4","rapidity","8","124","4.820"
"4","rapier","6","417","6.033"
"4","raping","6","1,107","7.009"
"4","razing","6","31","3.434"
"4","react","5","5,926","8.687"
"4","reacted","7","1,509","7.319"
"4","reacts","6","1,002","6.910"
"4","realization","11","2,646","7.881"
"4","realize","7","34,837","10.458"
"4","realtor's","9","16","2.773"
"4","reappearing","11","119","4.779"
"4","reasonably","10","11,375","9.339"
"4","reasons","7","48,084","10.781"
"4","reassembled","11","173","5.153"
"4","reassign","8","136","4.913"
"4","recaptured","10","105","4.654"
"4","received","8","60,413","11.009"
"4","receptions","10","248","5.513"
"4","recess","6","511","6.236"
"4","reciprocal","10","815","6.703"
"4","reclaimed","9","255","5.541"
"4","recline","7","116","4.754"
"4","recognizes","10","3,334","8.112"
"4","reconsideration","15","208","5.338"
"4","reconstructs","12","23","3.135"
"4","recorder","8","4,158","8.333"
"4","recordings","10","8,926","9.097"
"4","recovered","9","4,255","8.356"
"4","recreation","10","2,910","7.976"
"4","rector's","8","19","2.944"
"4","redistribute","12","1,762","7.474"
"4","reds","4","1,723","7.452"
"4","reducer","7","166","5.112"
"4","reface","6","5","1.609"
"4","reflect","7","15,241","9.632"
"4","reflector","9","883","6.783"
"4","reformed","8","1,114","7.016"
"4","refracted","9","63","4.143"
"4","refractory","10","179","5.187"
"4","refresher","9","324","5.781"
"4","refrigerate","11","444","6.096"
"4","refuses","7","5,379","8.590"
"4","refuted","7","981","6.889"
"4","regained","8","816","6.704"
"4","regains","7","199","5.293"
"4","register","8","20,789","9.942"
"4","registry","8","5,568","8.625"
"4","regret","6","4,990","8.515"
"4","regrettably","11","454","6.118"
"4","regrouped","9","73","4.290"
"4","regular","7","47,458","10.768"
"4","regurgitate","11","176","5.170"
"4","rehearsal","9","1,113","7.015"
"4","reigns","6","636","6.455"
"4","reincarnated","12","372","5.919"
"4","relate","6","7,453","8.916"
"4","relatives","9","6,545","8.786"
"4","relieving","9","469","6.151"
"4","relishing","9","144","4.970"
"4","relocate","8","2,261","7.724"
"4","reluctant","9","3,047","8.022"
"4","remake","6","1,492","7.308"
"4","remand","6","139","4.934"
"4","remarkably","10","2,469","7.812"
"4","remarriage","10","73","4.290"
"4","remarried","9","272","5.606"
"4","remind","6","7,594","8.935"
"4","reminiscent","11","1,378","7.228"
"4","remission","9","649","6.475"
"4","remodeling","10","185","5.220"
"4","repaid","6","387","5.958"
"4","repaint","7","391","5.969"
"4","repercussion","12","49","3.892"
"4","replay","6","2,554","7.845"
"4","report","6","90,838","11.417"
"4","repossession","12","15","2.708"
"4","repressive","10","861","6.758"
"4","Republicans","11","14,119","9.555"
"4","requests","8","24,625","10.112"
"4","required","8","88,963","11.396"
"4","researches","10","432","6.068"
"4","resettling","10","22","3.091"
"4","reside","6","3,169","8.061"
"4","resides","7","2,225","7.708"
"4","resigning","9","234","5.455"
"4","resilient","9","251","5.525"
"4","resistible","10","7","1.946"
"4","resolving","9","1,889","7.544"
"4","respecting","10","1,672","7.422"
"4","restlessness","12","216","5.375"
"4","restraining","11","1,290","7.162"
"4","resulted","8","6,200","8.732"
"4","resume","6","80,442","11.295"
"4","retailing","9","376","5.930"
"4","retain","6","5,505","8.613"
"4","retention","9","1,385","7.233"
"4","retrieved","9","2,613","7.868"
"4","retriever","9","1,774","7.481"
"4","retrospect","10","1,426","7.263"
"4","revealed","8","8,947","9.099"
"4","revel","5","562","6.332"
"4","revels","6","138","4.927"
"4","reverted","8","443","6.094"
"4","revoked","7","1,076","6.981"
"4","revolution's","12","50","3.912"
"4","revolves","8","742","6.609"
"4","rewarding","9","2,269","7.727"
"4","rewrote","7","516","6.246"
"4","rhetoric","8","4,207","8.345"
"4","rhinestone","10","69","4.234"
"4","rhinos","6","165","5.106"
"4","Richard's","9","441","6.089"
"4","richness","8","552","6.314"
"4","ridiculing","10","258","5.553"
"4","rightfield","10","5","1.609"
"4","rigidly","7","351","5.861"
"4","rimless","7","11","2.398"
"4","ringing","7","1,761","7.474"
"4","ripped","6","6,040","8.706"
"4","risk","4","36,284","10.499"
"4","ritualistic","11","283","5.645"
"4","robbery","7","2,155","7.676"
"4","Roberto","7","3,041","8.020"
"4","Robinson's","10","273","5.609"
"4","rocker","6","1,240","7.123"
"4","rodeos","6","92","4.522"
"4","Rome","4","5,454","8.604"
"4","romp","4","418","6.035"
"4","Ronald","6","7,665","8.944"
"4","roommates","9","773","6.650"
"4","roomy","5","237","5.468"
"4","rotation","8","4,180","8.338"
"4","rotten","6","2,386","7.777"
"4","rounds","6","7,214","8.884"
"4","rousing","7","309","5.733"
